,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,BNR,BOB,BOCH,BNR,BOB,BOCH,BNR,BOB,BOCH,BNR,BOB,BOCH,BNR,BOB,BOCH,BNR,BOB,BOCH
Date,,,,,,,,,,,,,,,,,,
2021-10-14 00:00:00,15.199999809265137,25.65763282775879,,15.199999809265137,26.235000610351562,,16.600000381469727,26.235000610351562,,14.920000076293945,26.15999984741211,,16.334999084472656,26.15999984741211,,389600,500,
2021-10-15 00:00:00,14.359999656677246,25.846384048461914,,14.359999656677246,26.42799949645996,,15.979999542236328,26.42799949645996,,13.899999618530273,26.299999237060547,,15.260000228881836,26.299999237060547,,508700,9000,
2021-10-18 00:00:00,14.300000190734863,26.120223999023438,,14.300000190734863,26.70800018310547,,14.59000015258789,26.70800018310547,,13.899999618530273,26.420000076293945,,14.40999984741211,26.420000076293945,,339700,500,
2021-10-19 00:00:00,14.619999885559082,26.30408477783203,,14.619999885559082,26.895999908447266,,15.0,26.950000762939453,,14.149999618530273,26.829999923706055,,14.489999771118164,26.850000381469727,,205000,3700,
2021-10-20 00:00:00,14.25,26.231714248657227,,14.25,26.82200050354004,,14.729999542236328,26.82200050354004,,14.050000190734863,26.764999389648438,,14.720000267028809,26.764999389648438,,103300,300,
2021-10-21 00:00:00,13.180000305175781,26.413619995117188,,13.180000305175781,27.007999420166016,,14.164999961853027,27.007999420166016,,13.109999656677246,27.007999420166016,,14.079999923706055,27.007999420166016,,194100,100,
2021-10-22 00:00:00,12.890000343322754,26.28354835510254,,12.890000343322754,26.875,,13.65999984741211,26.875,,12.239999771118164,26.790000915527344,,13.180000305175781,26.790000915527344,,398500,800,
2021-10-25 00:00:00,14.039999961853027,26.439048767089844,,14.039999961853027,27.034000396728516,,14.25,27.034000396728516,,12.770000457763672,27.0,,13.069999694824219,27.0,,300200,2100,
2021-10-26 00:00:00,14.3100004196167,26.524133682250977,,14.3100004196167,27.121000289916992,,14.59000015258789,27.121000289916992,,13.364999771118164,27.121000289916992,,13.960000038146973,27.121000289916992,,284200,100,
2021-10-27 00:00:00,14.279999732971191,26.50750732421875,,14.279999732971191,27.104000091552734,,14.779999732971191,27.170000076293945,,13.520000457763672,27.104000091552734,,14.079999923706055,27.170000076293945,,201600,500,
2021-10-28 00:00:00,14.390000343322754,26.737337112426758,,14.390000343322754,27.339000701904297,,14.630000114440918,27.339000701904297,,13.949999809265137,27.327999114990234,,14.220000267028809,27.327999114990234,,125500,200,
2021-10-29 00:00:00,14.09000015258789,26.903594970703125,,14.09000015258789,27.509000778198242,,14.45199966430664,27.509000778198242,,13.75,27.509000778198242,,14.180000305175781,27.509000778198242,,416200,100,
2021-11-01 00:00:00,15.529999732971191,26.875232696533203,,15.529999732971191,27.479999542236328,,16.139999389648438,27.489999771118164,,14.039999961853027,27.479999542236328,,14.039999961853027,27.489999771118164,,301500,3500,
2021-11-02 00:00:00,14.569999694824219,27.007261276245117,,14.569999694824219,27.614999771118164,,15.40999984741211,27.649999618530273,,14.109999656677246,27.479999542236328,,15.40999984741211,27.479999542236328,,274100,4900,
2021-11-03 00:00:00,14.510000228881836,27.227310180664062,,14.510000228881836,27.84000015258789,,14.859999656677246,27.84000015258789,,14.239999771118164,27.610000610351562,,14.539999961853027,27.610000610351562,,95500,400,
2021-11-04 00:00:00,14.579999923706055,27.236112594604492,,14.579999923706055,27.849000930786133,,15.229999542236328,27.849000930786133,,14.265000343322754,27.829999923706055,,14.579999923706055,27.829999923706055,,252100,2300,
2021-11-05 00:00:00,14.720000267028809,27.278165817260742,,14.720000267028809,27.892000198364258,,15.140000343322754,28.110000610351562,,14.260000228881836,27.892000198364258,,14.550000190734863,28.110000610351562,,217300,500,
2021-11-08 00:00:00,14.420000076293945,27.366186141967773,,14.420000076293945,27.98200035095215,,14.989999771118164,28.049999237060547,,14.260000228881836,27.98200035095215,,14.585000038146973,28.049999237060547,,172000,300,
2021-11-09 00:00:00,14.170000076293945,27.2126407623291,,14.170000076293945,27.825000762939453,,14.600000381469727,27.84000015258789,,13.609999656677246,27.825000762939453,,14.329999923706055,27.84000015258789,,225300,200,
2021-11-10 00:00:00,13.899999618530273,26.955429077148438,,13.899999618530273,27.562000274658203,,14.65999984741211,27.562000274658203,,13.8100004196167,27.562000274658203,,14.260000228881836,27.562000274658203,,180800,100,
2021-11-11 00:00:00,14.4399995803833,26.98085594177246,,14.4399995803833,27.58799934387207,,14.600000381469727,27.600000381469727,,13.819999694824219,27.58799934387207,,14.1899995803833,27.600000381469727,,245300,200,
2021-11-12 00:00:00,14.649999618530273,27.20775032043457,,14.649999618530273,27.81999969482422,,15.069999694824219,27.81999969482422,,14.430000305175781,27.6200008392334,,14.479999542236328,27.6200008392334,,646900,900,
2021-11-15 00:00:00,13.75,27.17841148376465,,13.75,27.790000915527344,,14.869999885559082,27.799999237060547,,13.600000381469727,27.790000915527344,,14.800000190734863,27.799999237060547,,315800,400,
2021-11-16 00:00:00,15.220000267028809,27.35934066772461,,15.220000267028809,27.975000381469727,,15.694999694824219,27.989999771118164,,12.920000076293945,27.975000381469727,,13.4350004196167,27.989999771118164,,563400,1200,
2021-11-17 00:00:00,16.15999984741211,27.20872688293457,,16.15999984741211,27.820999145507812,,16.59000015258789,27.889999389648438,,15.479999542236328,27.820999145507812,,15.75,27.889999389648438,,301900,500,
2021-11-18 00:00:00,16.020000457763672,27.29479217529297,,16.020000457763672,27.909000396728516,,16.530000686645508,27.909000396728516,,15.600000381469727,27.909000396728516,,16.15999984741211,27.909000396728516,,311400,100,
2021-11-19 00:00:00,17.139999389648438,27.247848510742188,,17.139999389648438,27.861000061035156,,17.229999542236328,27.861000061035156,,15.779999732971191,27.861000061035156,,16.34000015258789,27.861000061035156,,859300,100,
2021-11-22 00:00:00,15.899999618530273,27.139291763305664,,15.899999618530273,27.75,,17.665000915527344,28.18000030517578,,15.510000228881836,27.75,,17.290000915527344,27.979999542236328,,824500,16800,
2021-11-23 00:00:00,14.680000305175781,27.16960906982422,,14.680000305175781,27.7810001373291,,16.21500015258789,27.7810001373291,,14.380000114440918,27.7810001373291,,16.010000228881836,27.7810001373291,,577100,100,
2021-11-24 00:00:00,14.260000228881836,27.261539459228516,,14.260000228881836,27.875,,14.569999694824219,27.909000396728516,,13.5600004196167,27.84000015258789,,14.550000190734863,27.860000610351562,,440500,6700,
2021-11-26 00:00:00,13.800000190734863,26.59063720703125,,13.800000190734863,27.18899917602539,,14.710000038146973,27.18899917602539,,13.640000343322754,27.18400001525879,,14.100000381469727,27.18400001525879,,445800,100,
2021-11-29 00:00:00,14.5,26.9671630859375,,14.5,27.573999404907227,,15.350000381469727,27.573999404907227,,13.390000343322754,27.41900062561035,,13.800000190734863,27.41900062561035,,725300,200,
2021-11-30 00:00:00,15.460000038146973,26.449806213378906,,15.460000038146973,27.045000076293945,,15.789999961853027,27.049999237060547,,14.199999809265137,27.045000076293945,,14.5,27.049999237060547,,4419600,600,
2021-12-01 00:00:00,14.5,26.073278427124023,,14.5,26.65999984741211,,15.75,27.389999389648438,,14.329999923706055,26.65999984741211,,15.550000190734863,27.389999389648438,,366300,1200,
2021-12-02 00:00:00,12.979999542236328,26.411664962768555,,12.979999542236328,27.006000518798828,,14.9399995803833,27.079999923706055,,12.9399995803833,26.90999984741211,,14.5,26.90999984741211,,251300,900,
2021-12-03 00:00:00,12.260000228881836,26.161298751831055,,12.260000228881836,26.75,,13.585000038146973,26.75,,11.739999771118164,26.660999298095703,,12.760000228881836,26.660999298095703,,376500,900,
2021-12-06 00:00:00,11.979999542236328,26.48403549194336,,11.979999542236328,27.079999923706055,,12.40999984741211,27.079999923706055,,11.229999542236328,26.780000686645508,,12.40999984741211,27.049999237060547,,562200,2500,
2021-12-07 00:00:00,12.520000457763672,27.075721740722656,,12.520000457763672,27.684999465942383,,12.869999885559082,27.72100067138672,,12.210000038146973,27.684999465942383,,12.449999809265137,27.72100067138672,,289500,700,
2021-12-08 00:00:00,13.260000228881836,27.202861785888672,,13.260000228881836,27.815000534057617,,14.0,27.815000534057617,,12.260000228881836,27.75,,12.470000267028809,27.780000686645508,,263200,2500,
2021-12-09 00:00:00,12.289999961853027,26.992591857910156,,12.289999961853027,27.600000381469727,,13.579999923706055,27.68000030517578,,12.220000267028809,27.600000381469727,,13.079999923706055,27.6200008392334,,212900,7700,
2021-12-10 00:00:00,12.210000038146973,27.21166229248047,,12.210000038146973,27.823999404907227,,12.625,27.823999404907227,,12.050000190734863,27.823999404907227,,12.4399995803833,27.823999404907227,,294100,100,
2021-12-13 00:00:00,11.710000038146973,26.792104721069336,,11.710000038146973,27.395000457763672,,12.449999809265137,27.489999771118164,,11.420000076293945,27.395000457763672,,12.010000228881836,27.489999771118164,,470300,800,
2021-12-14 00:00:00,11.300000190734863,26.57205581665039,,11.300000190734863,27.170000076293945,,11.850000381469727,27.170000076293945,,11.170000076293945,27.170000076293945,,11.850000381469727,27.170000076293945,,316900,100,
2021-12-15 00:00:00,10.680000305175781,26.885013580322266,,10.680000305175781,27.489999771118164,,11.079999923706055,27.489999771118164,,10.210000038146973,27.25,,11.079999923706055,27.25,,473200,300,
2021-12-16 00:00:00,10.600000381469727,26.679636001586914,,10.600000381469727,27.280000686645508,,11.614999771118164,27.280000686645508,,10.470000267028809,27.280000686645508,,10.84000015258789,27.280000686645508,,516300,100,
2021-12-17 00:00:00,10.5,26.302127838134766,,10.5,26.893999099731445,,10.6899995803833,27.049999237060547,,9.880000114440918,26.729999542236328,,10.300000190734863,26.90999984741211,,1300100,10600,
2021-12-20 00:00:00,10.59000015258789,26.01460075378418,,10.59000015258789,26.600000381469727,,10.880000114440918,26.600000381469727,,10.039999961853027,26.469999313354492,,10.399999618530273,26.469999313354492,,419400,300,
2021-12-21 00:00:00,10.739999771118164,26.5456485748291,,10.739999771118164,27.14299964904785,,11.210000038146973,27.14299964904785,,10.524999618530273,26.81999969482422,,10.649999618530273,26.81999969482422,,161700,800,
2021-12-22 00:00:00,10.170000076293945,26.815576553344727,,10.170000076293945,27.41900062561035,,11.100000381469727,27.41900062561035,,10.029999732971191,27.200000762939453,,10.869999885559082,27.200000762939453,,239000,2900,
2021-12-23 00:00:00,10.5,26.973031997680664,,10.5,27.579999923706055,,10.5600004196167,27.59000015258789,,9.979999542236328,27.56999969482422,,10.079999923706055,27.56999969482422,,258600,400,
2021-12-27 00:00:00,10.5,27.41019630432129,,10.5,28.027000427246094,,10.925000190734863,28.027000427246094,,10.3100004196167,28.027000427246094,,10.550000190734863,28.027000427246094,,462300,100,
2021-12-28 00:00:00,9.90999984741211,27.34662628173828,,9.90999984741211,27.961999893188477,,10.710000038146973,28.010000228881836,,9.680000305175781,27.961999893188477,,10.5,28.010000228881836,,251300,400,
2021-12-29 00:00:00,9.430000305175781,27.329999923706055,,9.430000305175781,27.94499969482422,,10.140000343322754,27.94499969482422,,9.270000457763672,27.8799991607666,,9.970000267028809,27.8799991607666,,170000,100,
2021-12-30 00:00:00,9.899999618530273,27.18199920654297,,9.899999618530273,27.18199920654297,,10.125,27.450000762939453,,9.369999885559082,27.18199920654297,,9.369999885559082,27.389999389648438,,180800,1000,
2021-12-31 00:00:00,9.529999732971191,27.143999099731445,,9.529999732971191,27.143999099731445,,10.100000381469727,27.143999099731445,,9.520000457763672,27.143999099731445,,9.829999923706055,27.143999099731445,,164000,100,
2022-01-03 00:00:00,10.229999542236328,27.538000106811523,,10.229999542236328,27.538000106811523,,10.255000114440918,27.538000106811523,,9.15999984741211,27.399999618530273,,9.550000190734863,27.450000762939453,,198800,6800,
2022-01-04 00:00:00,9.65999984741211,27.799999237060547,,9.65999984741211,27.799999237060547,,10.109999656677246,27.850000381469727,,9.1850004196167,27.649999618530273,,10.109999656677246,27.649999618530273,,223300,5900,
2022-01-05 00:00:00,9.350000381469727,26.959999084472656,,9.350000381469727,26.959999084472656,,9.649999618530273,27.719999313354492,,9.039999961853027,26.959999084472656,,9.520000457763672,27.719999313354492,,506700,2000,
2022-01-06 00:00:00,9.380000114440918,26.742000579833984,,9.380000114440918,26.742000579833984,,9.8100004196167,26.899999618530273,,8.899999618530273,26.742000579833984,,9.319999694824219,26.75,,286200,2300,
2022-01-07 00:00:00,9.1899995803833,26.518999099731445,,9.1899995803833,26.518999099731445,,9.569999694824219,26.579999923706055,,9.09000015258789,26.518999099731445,,9.569999694824219,26.579999923706055,,174700,700,
2022-01-10 00:00:00,9.029999732971191,26.5,,9.029999732971191,26.5,,9.329999923706055,26.5,,8.789999961853027,26.5,,9.109999656677246,26.5,,268700,800,
2022-01-11 00:00:00,9.399999618530273,26.80900001525879,,9.399999618530273,26.80900001525879,,9.543000221252441,26.80900001525879,,8.800000190734863,26.538999557495117,,9.039999961853027,26.549999237060547,,105100,400,
2022-01-12 00:00:00,9.329999923706055,26.952999114990234,,9.329999923706055,26.952999114990234,,9.779000282287598,26.952999114990234,,9.170000076293945,26.952999114990234,,9.699999809265137,26.952999114990234,,117300,100,
2022-01-13 00:00:00,9.1899995803833,26.219999313354492,,9.1899995803833,26.219999313354492,,9.640000343322754,26.56999969482422,,8.8149995803833,26.219999313354492,,9.420000076293945,26.56999969482422,,245300,600,
2022-01-14 00:00:00,9.069999694824219,26.364999771118164,,9.069999694824219,26.364999771118164,,9.649999618530273,26.364999771118164,,8.819999694824219,26.364999771118164,,9.180000305175781,26.364999771118164,,208100,100,
2022-01-18 00:00:00,9.34000015258789,25.722000122070312,,9.34000015258789,25.722000122070312,,9.5600004196167,25.889999389648438,,8.979999542236328,25.722000122070312,,9.0,25.889999389648438,,221000,800,
2022-01-19 00:00:00,9.260000228881836,25.461999893188477,,9.260000228881836,25.461999893188477,,9.800000190734863,25.93000030517578,,9.229999542236328,25.461999893188477,,9.369999885559082,25.790000915527344,,207800,1000,
2022-01-20 00:00:00,9.229999542236328,25.128000259399414,,9.229999542236328,25.128000259399414,,9.600000381469727,25.850000381469727,,9.180000305175781,25.128000259399414,,9.510000228881836,25.75,,205600,1600,
2022-01-21 00:00:00,9.119999885559082,24.56800079345703,,9.119999885559082,24.56800079345703,,9.449999809265137,25.030000686645508,,8.970000267028809,24.56800079345703,,9.210000038146973,25.0,,326700,22000,
2022-01-24 00:00:00,9.670000076293945,24.60099983215332,,9.670000076293945,24.60099983215332,,9.710000038146973,24.60099983215332,,8.670000076293945,23.746999740600586,,8.9399995803833,23.81999969482422,,418000,2200,
2022-01-25 00:00:00,9.3100004196167,24.077999114990234,,9.3100004196167,24.077999114990234,,9.800000190734863,24.399999618530273,,9.1899995803833,24.077999114990234,,9.539999961853027,24.399999618530273,,246300,300,
2022-01-26 00:00:00,9.149999618530273,24.142000198364258,,9.149999618530273,24.142000198364258,,9.630000114440918,24.895000457763672,,8.989999771118164,24.142000198364258,,9.369999885559082,24.65999984741211,,469100,5200,
2022-01-27 00:00:00,8.260000228881836,24.014999389648438,,8.260000228881836,24.014999389648438,,9.34000015258789,24.014999389648438,,8.175000190734863,24.014999389648438,,9.229999542236328,24.014999389648438,,633500,200,
2022-01-28 00:00:00,8.25,24.863000869750977,,8.25,24.863000869750977,,8.40999984741211,24.863000869750977,,7.650000095367432,23.93000030517578,,8.260000228881836,24.170000076293945,,273600,1400,
2022-01-31 00:00:00,9.0,25.60700035095215,,9.0,25.60700035095215,,9.25,25.60700035095215,,8.399999618530273,25.339000701904297,,8.399999618530273,25.339000701904297,,318100,1900,
2022-02-01 00:00:00,9.229999542236328,25.770999908447266,,9.229999542236328,25.770999908447266,,9.40999984741211,25.770999908447266,,8.720000267028809,25.4950008392334,,9.010000228881836,25.639999389648438,,129700,2700,
2022-02-02 00:00:00,8.800000190734863,25.983999252319336,,8.800000190734863,25.983999252319336,,9.479999542236328,25.983999252319336,,8.708000183105469,25.799999237060547,,9.3100004196167,25.829999923706055,,102400,18900,
2022-02-03 00:00:00,8.569999694824219,25.934999465942383,,8.569999694824219,25.934999465942383,,8.777000427246094,25.959999084472656,,8.383000373840332,25.889999389648438,,8.579999923706055,25.909000396728516,,126700,17700,
2022-02-04 00:00:00,8.630000114440918,25.860000610351562,,8.630000114440918,25.860000610351562,,8.869999885559082,25.8700008392334,,8.260000228881836,25.860000610351562,,8.569999694824219,25.8700008392334,,99000,200,
2022-02-07 00:00:00,8.630000114440918,25.96500015258789,,8.630000114440918,25.96500015258789,,8.760000228881836,25.979999542236328,,8.359999656677246,25.899999618530273,,8.609999656677246,25.899999618530273,,156700,1700,
2022-02-08 00:00:00,8.420000076293945,25.975000381469727,,8.420000076293945,25.975000381469727,,8.604999542236328,26.0,,8.180000305175781,25.975000381469727,,8.529999732971191,26.0,,580900,900,
2022-02-09 00:00:00,8.640000343322754,25.985000610351562,,8.640000343322754,25.985000610351562,,9.039999961853027,25.985000610351562,,8.380000114440918,25.985000610351562,,8.550000190734863,25.985000610351562,,700100,0,
2022-02-10 00:00:00,8.350000381469727,25.882999420166016,,8.350000381469727,25.882999420166016,,8.899999618530273,25.989999771118164,,8.329999923706055,25.882999420166016,,8.529999732971191,25.989999771118164,,806500,800,
2022-02-11 00:00:00,7.650000095367432,26.100000381469727,,7.650000095367432,26.100000381469727,,8.800000190734863,26.100000381469727,,7.619999885559082,25.989999771118164,,8.449999809265137,25.989999771118164,,387700,200,
2022-02-14 00:00:00,7.559999942779541,26.114999771118164,,7.559999942779541,26.114999771118164,,7.974999904632568,26.114999771118164,,7.322000026702881,26.114999771118164,,7.579999923706055,26.114999771118164,,263500,100,
2022-02-15 00:00:00,8.319999694824219,26.023000717163086,,8.319999694824219,26.023000717163086,,8.380000114440918,26.049999237060547,,7.690000057220459,26.0,,7.690000057220459,26.049999237060547,,110200,900,
2022-02-16 00:00:00,8.34000015258789,26.139999389648438,,8.34000015258789,26.139999389648438,,8.420000076293945,26.139999389648438,,8.0600004196167,26.094999313354492,,8.289999961853027,26.094999313354492,,117400,400,
2022-02-17 00:00:00,8.199999809265137,26.28499984741211,,8.199999809265137,26.28499984741211,,8.460000038146973,26.30900001525879,,8.149999618530273,26.209999084472656,,8.270000457763672,26.209999084472656,,264800,33400,
2022-02-18 00:00:00,8.130000114440918,26.274999618530273,,8.130000114440918,26.274999618530273,,8.149999618530273,26.290000915527344,,7.715000152587891,26.268999099731445,,8.130000114440918,26.290000915527344,,122600,3200,
2022-02-22 00:00:00,7.980000019073486,26.28499984741211,,7.980000019073486,26.28499984741211,,8.5,26.31999969482422,,7.829999923706055,26.28499984741211,,8.0,26.299999237060547,,145400,6700,
2022-02-23 00:00:00,7.840000152587891,26.290000915527344,,7.840000152587891,26.290000915527344,,8.100000381469727,26.323999404907227,,7.690000057220459,26.290000915527344,,8.039999961853027,26.305999755859375,,271200,5000,
2022-02-24 00:00:00,8.1899995803833,26.25200080871582,,8.1899995803833,26.25200080871582,,8.199999809265137,26.45400047302246,,7.429999828338623,26.25200080871582,,7.510000228881836,26.45400047302246,,234600,7200,
2022-02-25 00:00:00,8.420000076293945,26.219999313354492,,8.420000076293945,26.219999313354492,,8.5,26.219999313354492,,8.045000076293945,26.15999984741211,,8.229999542236328,26.15999984741211,,117900,400,
2022-02-28 00:00:00,8.430000305175781,26.360000610351562,,8.430000305175781,26.360000610351562,,8.694999694824219,26.360000610351562,,8.1899995803833,26.360000610351562,,8.319999694824219,26.360000610351562,,224600,100,
2022-03-01 00:00:00,8.65999984741211,26.586000442504883,,8.65999984741211,26.586000442504883,,8.930000305175781,26.610000610351562,,8.375,26.459999084472656,,8.470000267028809,26.48900032043457,,153400,6300,
2022-03-02 00:00:00,8.430000305175781,26.420000076293945,,8.430000305175781,26.420000076293945,,8.779999732971191,26.459999084472656,,8.229999542236328,26.389999389648438,,8.779999732971191,26.39299964904785,,158400,11700,
2022-03-03 00:00:00,7.789999961853027,26.474000930786133,,7.789999961853027,26.474000930786133,,8.28499984741211,26.474000930786133,,7.570000171661377,26.420000076293945,,8.039999961853027,26.448999404907227,,254100,2900,
2022-03-04 00:00:00,7.510000228881836,26.6299991607666,,7.510000228881836,26.6299991607666,,7.809999942779541,26.65999984741211,,7.460000038146973,26.6299991607666,,7.659999847412109,26.65999984741211,,104400,3900,
2022-03-07 00:00:00,7.210000038146973,26.780000686645508,,7.210000038146973,26.780000686645508,,7.510000228881836,26.790000915527344,,7.119999885559082,26.649999618530273,,7.420000076293945,26.719999313354492,,142200,24200,
2022-03-08 00:00:00,7.489999771118164,26.979000091552734,,7.489999771118164,26.979000091552734,,7.560999870300293,27.06999969482422,,6.96999979019165,26.93000030517578,,7.420000076293945,26.93000030517578,,217700,3900,
2022-03-09 00:00:00,7.75,26.695999145507812,,7.75,26.695999145507812,,7.889999866485596,26.719999313354492,,7.539999961853027,26.68000030517578,,7.639999866485596,26.719999313354492,,124100,600,
2022-03-10 00:00:00,7.570000171661377,26.700000762939453,,7.570000171661377,26.700000762939453,,7.610000133514404,26.75,,7.179999828338623,26.700000762939453,,7.539999961853027,26.739999771118164,,160800,8900,
2022-03-11 00:00:00,7.420000076293945,26.6200008392334,,7.420000076293945,26.6200008392334,,7.690000057220459,26.6200008392334,,7.300000190734863,26.6200008392334,,7.670000076293945,26.6200008392334,,713800,100,
2022-03-14 00:00:00,6.940000057220459,26.44499969482422,,6.940000057220459,26.44499969482422,,7.389999866485596,26.45800018310547,,6.769999980926514,26.44099998474121,,7.389999866485596,26.44099998474121,,470700,1100,
2022-03-15 00:00:00,6.699999809265137,26.27400016784668,,6.699999809265137,26.27400016784668,,7.199999809265137,26.360000610351562,,6.650000095367432,26.246999740600586,,6.960000038146973,26.268999099731445,,432400,2800,
2022-03-16 00:00:00,9.050000190734863,26.316999435424805,,9.050000190734863,26.316999435424805,,9.699999809265137,26.316999435424805,,7.110000133514404,26.268999099731445,,7.179999828338623,26.268999099731445,,770700,700,
2022-03-17 00:00:00,9.010000228881836,26.35099983215332,,9.010000228881836,26.35099983215332,,9.350000381469727,26.375,,8.505000114440918,26.34000015258789,,8.75,26.375,,317600,3400,
2022-03-18 00:00:00,9.229999542236328,26.2549991607666,,9.229999542236328,26.2549991607666,,9.550000190734863,26.2549991607666,,8.800000190734863,26.239999771118164,,8.800000190734863,26.239999771118164,,363900,300,
2022-03-21 00:00:00,8.84000015258789,26.312999725341797,,8.84000015258789,26.312999725341797,,9.515000343322754,26.312999725341797,,8.819999694824219,26.312999725341797,,9.029999732971191,26.312999725341797,,110300,100,
2022-03-22 00:00:00,9.3100004196167,26.23200035095215,,9.3100004196167,26.23200035095215,,9.539999961853027,26.260000228881836,,8.949999809265137,26.190000534057617,,8.949999809265137,26.260000228881836,,319200,3700,
2022-03-23 00:00:00,9.59000015258789,26.389999389648438,,9.59000015258789,26.389999389648438,,10.020000457763672,26.389999389648438,,9.180000305175781,26.34000015258789,,9.180000305175781,26.34000015258789,,204300,9900,
2022-03-24 00:00:00,9.640000343322754,26.424999237060547,,9.640000343322754,26.424999237060547,,9.710000038146973,26.459999084472656,,9.300000190734863,26.424999237060547,,9.5,26.43000030517578,,297300,2300,
2022-03-25 00:00:00,9.430000305175781,26.360000610351562,,9.430000305175781,26.360000610351562,,10.279999732971191,26.360000610351562,,9.244999885559082,26.329999923706055,,10.25,26.354000091552734,,410300,900,
2022-03-28 00:00:00,9.5,26.184999465942383,,9.5,26.184999465942383,,9.609999656677246,26.260000228881836,,9.300000190734863,26.184999465942383,,9.520000457763672,26.260000228881836,,401000,200,
